EmpID,Equity,TrainingCost,EquipmentCost,TotalLeaves,TotalIncome,TotalExpense,TotalSavings
2883,Stocks,1349.49,1571.8,15,185133.19,49375.03,135758.16
2884,Stocks,1034.52,2669.3,17,77713.16,92097.89,-14384.729999999996
2885,Options,3105.25,3887.27,17,82066.35,73149.29,8917.060000000012
2886,Options,4815.67,1737.42,25,144612.09,64518.24,80093.85
2887,Stocks,1940.54,2489.8,9,168979.19,25127.25,143851.94
2888,Stocks,2317.43,1025.86,7,186799.71,60726.34,126073.37
2889,Options,1630.52,2698.4,19,63693.48,83270.3,-19576.82
2890,Options,3359.48,716.45,5,84628.33,39464.23,45164.1
2891,Stocks,1007.73,4593.9,5,75769.35,45403.09,30366.26000000001
2892,Stocks,3287.01,4998.58,10,119298.5,85537.17,33761.33
2893,Options,1060.56,1499.96,30,175263.77,74087.17,101176.59999999999
2894,Options,3284.81,2009.01,13,148301.27,60147.69,88153.57999999999
2895,Options,2891.35,3125.81,15,74002.23,80406.01,-6403.779999999999
2896,Stocks,4724.61,4902.74,9,175105.97,72471.67,102634.3
2897,Stocks,1966.32,2445.66,10,191561.49,61393.48,130168.00999999998
2898,Options,2602.13,2734.54,24,128041.31,48221.92,79819.39
2899,Stocks,1003.46,2919.69,23,145103.25,71150.05,73953.2
2900,Options,2679.6,3066.02,12,135173.19,30307.09,104866.1
2901,Stocks,3692.89,2551.91,2,186746.78,47114.69,139632.09
2902,Options,1936.19,734.41,12,149988.6,90122.63,59865.97
2903,Options,1468.53,3833.15,10,51557.3,85216.01,-33658.70999999999
2904,Stocks,4656.61,1137.15,26,173840.34,22869.38,150970.96
2905,Stocks,4568.29,2066.23,30,83740.45,71267.38,12473.069999999992
2906,Stocks,2724.94,4697.07,19,180998.13,68736.71,112261.42
2907,Options,1107.32,3288.93,13,164119.66,49387.75,114731.91
2908,Stocks,3486.86,543.48,14,65929.01,59600.18,6328.8299999999945
2909,Options,1933.81,1798.83,13,97135.7,49850.3,47285.399999999994
2910,Options,1327.79,4514.77,21,172745.6,21515.05,151230.55000000002
2911,Stocks,4817.67,2990.54,9,172754.06,95218.84,77535.22
2912,Stocks,4218.75,1521.02,28,164022.72,89696.46,74326.26
2913,Options,1992.03,4668.16,4,174931.41,25911.87,149019.54
2914,Stocks,3070.3,3224.66,7,65747.7,56948.0,8799.699999999997
2915,Options,3434.75,3275.52,16,190627.73,26619.68,164008.05000000002
2916,Stocks,4143.2,1363.78,11,66366.72,47125.51,19241.21
2917,Options,2731.01,3151.71,1,95539.46,97198.61,-1659.1499999999942
2918,Options,4218.99,3565.68,18,114660.64,47044.91,67615.73
2919,Options,4613.46,645.09,4,91550.53,56595.09,34955.44
2920,Options,1366.17,1861.12,14,176333.51,73899.44,102434.07
2921,Options,1891.02,678.4,23,77551.39,76524.77,1026.6199999999953
2922,Options,4849.55,2498.72,17,176178.16,63274.87,112903.29000000001
2923,Stocks,3215.37,2240.22,22,115935.55,55600.27,60335.280000000006
2924,Stocks,4734.12,693.37,30,134402.97,51343.87,83059.1
2925,Options,1224.94,4938.54,3,154867.34,86760.81,68106.53
2926,Options,1896.23,4543.39,23,83540.04,77821.56,5718.479999999996
2927,Stocks,2587.98,2557.36,4,58755.87,95402.22,-36646.35
2928,Stocks,1075.61,4618.48,29,90080.33,96276.69,-6196.360000000001
2929,Stocks,4771.0,1670.83,14,183002.12,72301.95,110700.17
2930,Stocks,4554.25,4099.67,5,195321.78,88931.38,106390.4
2931,Options,4254.36,4562.34,27,80565.11,70853.31,9711.800000000003
2932,Stocks,3221.97,3754.45,4,60039.21,46510.43,13528.779999999999
2933,Stocks,3506.72,2045.47,0,78135.7,35634.18,42501.52
2934,Options,3065.48,4813.01,8,155525.77,92336.29,63189.479999999996
2935,Stocks,4048.38,4862.48,24,130149.87,31651.05,98498.81999999999
2936,Stocks,3601.43,3301.62,9,119788.88,54064.97,65723.91
2937,Options,1371.41,4711.55,17,114535.31,51454.39,63080.92
2938,Stocks,4329.64,3506.91,1,175328.01,41462.26,133865.75
2939,Stocks,1409.85,1420.72,29,88879.64,39512.31,49367.33
2940,Stocks,4874.19,3924.96,23,64140.56,35036.33,29104.229999999996
2941,Options,1937.28,4763.57,28,86154.71,70340.24,15814.470000000001
2942,Options,1022.53,1669.36,6,50592.93,26533.95,24058.98
2943,Options,3410.53,797.98,7,167163.68,66560.68,100603.0
2944,Stocks,1026.94,3048.85,1,130697.26,70890.99,59806.26999999999
2945,Options,2073.22,1627.32,20,153195.1,77512.85,75682.25
2946,Options,4294.27,2159.49,11,120782.99,26898.03,93884.96
2947,Stocks,4568.34,2905.29,1,127963.13,68450.78,59512.350000000006
2948,Stocks,1870.34,2254.13,18,194359.7,86244.33,108115.37000000001
2949,Stocks,3247.0,3143.65,15,192878.59,72633.85,120244.73999999999
2950,Options,3483.48,3893.2,10,91422.69,70139.08,21283.61
2951,Options,3172.88,2462.22,18,68043.58,96315.69,-28272.11
2952,Options,3557.98,2336.68,16,66852.93,43873.43,22979.499999999993
2953,Options,3722.98,2212.51,19,138472.85,94696.2,43776.65000000001
2954,Stocks,3410.97,4546.5,14,129401.3,57859.43,71541.87
2955,Options,3738.26,966.79,6,117867.35,60279.61,57587.740000000005
2956,Stocks,4784.24,1618.5,21,123897.2,56312.59,67584.61
2957,Stocks,1348.62,4010.6,14,78635.04,47554.51,31080.52999999999
2958,Stocks,4459.21,3060.59,13,111067.62,88822.7,22244.92
2959,Options,3081.63,3387.52,19,50083.3,76514.84,-26431.539999999994
2960,Options,3522.34,1298.55,24,52779.26,32505.02,20274.24
2961,Options,2821.32,4602.71,24,59289.05,93259.91,-33970.86
2962,Options,2498.71,1386.77,17,97890.13,65768.37,32121.76000000001
2963,Stocks,4330.29,3328.09,17,65601.6,99455.47,-33853.869999999995
2964,Stocks,2477.47,4476.43,19,90914.4,52126.44,38787.95999999999
2965,Options,1060.94,1086.02,30,98635.16,48238.86,50396.3
2966,Options,4021.02,2844.19,17,93843.03,63336.26,30506.769999999997
2967,Stocks,2572.6,4153.92,15,157091.29,72327.41,84763.88
2968,Options,3332.98,4061.11,3,54949.76,22978.76,31971.000000000004
2969,Stocks,3015.13,3811.54,10,98198.93,22258.55,75940.37999999999
2970,Stocks,1656.94,4899.35,13,156080.75,34863.92,121216.83
2971,Options,2328.33,3791.84,0,166114.3,47013.89,119100.40999999999
2972,Stocks,4408.37,4135.45,26,157327.34,39073.23,118254.10999999999
2973,Stocks,1027.36,4605.58,12,66471.36,32913.04,33558.32
2974,Stocks,2885.34,4963.82,4,130960.01,30049.44,100910.56999999999
2975,Stocks,3643.07,2086.7,5,169981.75,99916.25,70065.5
2976,Stocks,1869.65,4783.97,4,81854.4,36271.65,45582.74999999999
2977,Options,3894.06,3574.28,21,96498.17,45088.59,51409.58
2978,Stocks,4994.2,3841.36,2,92823.66,53373.31,39450.350000000006
2979,Options,4331.02,665.09,0,197364.3,39814.38,157549.91999999998
2980,Options,4848.03,846.33,2,163439.89,40932.5,122507.39000000001
2981,Stocks,3306.15,4319.29,9,59382.27,92448.19,-33065.920000000006
2982,Options,2816.22,1817.53,10,72153.36,58874.62,13278.739999999998
2983,Options,1336.6,3671.95,17,93789.21,95805.0,-2015.7899999999936
2984,Stocks,3289.01,2299.72,0,180383.62,91355.1,89028.51999999999
2985,Stocks,3052.97,1331.2,14,68570.63,26283.84,42286.79000000001
2986,Options,3057.55,1591.21,24,107664.55,75918.69,31745.86
2987,Stocks,1559.71,3484.9,6,173125.49,37718.25,135407.24
2988,Options,3568.86,4520.3,14,139908.86,71114.21,68794.64999999998
2989,Stocks,1239.06,3415.84,21,147758.53,39272.25,108486.28
2990,Options,1603.27,3297.18,30,87130.8,47841.98,39288.82
2991,Stocks,4753.4,4032.44,21,116896.32,63215.65,53680.670000000006
2992,Options,4029.12,4250.96,11,144231.84,69012.16,75219.68
2993,Stocks,2199.35,2220.98,9,128267.16,44400.24,83866.92000000001
2994,Stocks,3284.46,1117.58,16,50422.19,32162.89,18259.300000000003
2995,Options,4986.04,1836.56,10,198448.92,27913.56,170535.36000000002
2996,Stocks,3330.8,906.31,3,66181.55,95190.11,-29008.559999999998
2997,Stocks,4437.96,4345.91,12,95114.01,85943.83,9170.179999999993
2998,Stocks,1007.25,1490.95,24,149815.8,73166.86,76648.93999999999
2999,Stocks,3471.04,4989.85,25,134709.24,42879.33,91829.90999999999
3000,Options,2369.86,2734.15,27,74893.06,45500.26,29392.799999999996
3001,Stocks,4305.98,3099.69,16,124750.63,53738.72,71011.91
3002,Stocks,2034.75,3604.19,5,99578.5,98974.41,604.0899999999965
3003,Stocks,1463.25,901.73,16,182866.75,59899.24,122967.51000000001
3004,Options,1705.76,3704.99,29,181617.31,81690.05,99927.26
3005,Stocks,3642.36,1427.33,17,162892.72,47226.64,115666.08
3006,Stocks,4868.34,691.75,27,151387.97,34525.39,116862.58
3007,Stocks,3315.09,990.8,1,100924.2,71712.61,29211.589999999997
3008,Stocks,4587.61,3251.63,26,196609.06,43121.32,153487.74
3009,Stocks,3780.29,4401.79,11,109291.47,50868.41,58423.06
3010,Stocks,4026.31,1379.52,24,179009.5,82711.11,96298.39
3011,Stocks,1667.0,3492.86,21,126892.25,53578.89,73313.36
3012,Stocks,4742.94,2094.92,6,143260.13,99460.43,43799.70000000001
3013,Stocks,4846.68,3450.45,22,118830.67,72825.07,46005.59999999999
3014,Stocks,4546.3,4892.24,10,105207.43,61437.64,43769.78999999999
3015,Options,1525.22,4434.47,7,116632.25,35940.31,80691.94
3016,Stocks,4136.84,4406.6,4,113995.15,67034.77,46960.37999999999
3017,Stocks,2762.1,4031.92,23,189656.08,71084.77,118571.30999999998
3018,Stocks,3869.75,528.65,27,189958.41,34812.61,155145.8
3019,Stocks,4064.35,2556.64,19,51472.76,33075.44,18397.32
3020,Stocks,1136.88,4306.27,11,68138.6,53960.17,14178.430000000008
3021,Options,2270.69,4994.57,12,184121.35,26827.62,157293.73
3022,Stocks,1404.8,3219.39,20,110168.56,39590.37,70578.19
3023,Options,2551.49,2319.7,12,154696.64,58391.21,96305.43000000002
3024,Stocks,4463.19,1269.92,6,136383.9,47426.59,88957.31
3025,Stocks,4740.15,1539.61,11,175058.32,37792.88,137265.44
3026,Stocks,3813.61,2055.45,3,82150.63,30679.91,51470.72
3027,Stocks,3041.3,730.43,19,186880.47,64746.96,122133.51000000001
3028,Stocks,1249.79,3543.29,12,118784.05,51173.71,67610.34
3029,Stocks,1839.38,2917.72,20,62672.44,86727.66,-24055.22
3030,Options,3193.66,2923.75,9,127517.12,90294.98,37222.14
3031,Stocks,3768.03,4018.92,25,87901.19,44954.38,42946.810000000005
3032,Stocks,1440.34,2334.15,20,126309.76,72353.67,53956.09
3033,Options,1789.89,3185.35,5,194756.28,65284.39,129471.89
3034,Options,4886.32,1824.52,8,108418.55,37772.59,70645.96
3035,Stocks,4639.02,973.21,6,79546.17,53079.95,26466.22
3036,Options,2859.24,4775.39,20,80614.98,77127.38,3487.5999999999913
3037,Stocks,3854.59,4630.67,24,82926.26,24182.04,58744.219999999994
3038,Options,1202.77,4546.38,23,194777.64,57366.69,137410.95
3039,Stocks,1423.39,1252.31,6,82684.28,62490.47,20193.809999999998
3040,Stocks,3186.17,4419.56,27,124397.32,63733.62,60663.700000000004
3041,Stocks,1605.95,1207.05,14,138598.63,81812.44,56786.19
3042,Stocks,3537.42,583.84,29,179118.06,40456.34,138661.72
3043,Stocks,1138.0,1647.51,7,115539.98,65809.96,49730.01999999999
3044,Options,3043.05,1778.08,17,77093.57,51512.4,25581.170000000006
3045,Options,4819.65,2001.44,6,180362.05,61983.9,118378.15
3046,Options,1234.34,2630.26,2,182725.77,57749.67,124976.09999999999
3047,Options,3683.7,971.45,1,86033.72,28238.69,57795.03
3048,Stocks,3840.02,4602.4,28,54092.45,25967.98,28124.469999999998
3049,Options,3263.97,1272.34,5,129260.02,46534.41,82725.61
3050,Stocks,2980.67,4568.96,13,180637.98,76244.21,104393.77
3051,Options,3579.32,1494.8,29,168157.84,54115.76,114042.07999999999
3052,Options,1396.58,2126.01,15,190729.33,92598.39,98130.93999999999
3053,Options,3098.21,2242.03,12,90813.18,98426.36,-7613.180000000008
3054,Options,1860.79,1781.01,20,113991.24,68366.19,45625.05
3055,Stocks,1044.38,2097.76,0,170124.13,37215.55,132908.58000000002
3056,Stocks,2096.02,4865.44,21,77407.13,47996.89,29410.240000000005
3057,Stocks,3314.05,1592.32,30,151185.56,33829.52,117356.04000000001
3058,Options,3816.58,3953.73,29,68499.5,38311.21,30188.29
3059,Options,3619.14,2052.61,26,179273.38,71280.78,107992.6
3060,Stocks,1664.65,818.69,23,155152.31,98017.32,57134.98999999999
3061,Options,1355.69,946.25,24,60763.66,41763.34,19000.320000000007
3062,Options,4006.18,4820.23,22,61692.62,89234.95,-27542.329999999994
3063,Options,1421.18,4191.15,28,183913.05,62196.97,121716.07999999999
3064,Stocks,2682.78,1954.57,1,63645.52,72613.63,-8968.110000000008
3065,Options,3780.38,1425.2,3,177283.4,95043.69,82239.70999999999
3066,Stocks,3661.62,2295.74,1,137400.1,33410.18,103989.92000000001
3067,Stocks,2629.53,4478.59,2,53963.63,84881.98,-30918.35
3068,Stocks,4654.74,2014.71,12,97112.27,87960.78,9151.490000000005
3069,Stocks,4051.88,3396.17,25,77371.67,50786.15,26585.519999999997
3070,Options,4104.52,3679.24,29,153798.2,39878.2,113920.00000000001
3071,Options,3009.86,1900.06,1,176194.0,23194.63,152999.37
3072,Options,4132.9,1800.28,3,65795.16,23854.61,41940.55
3073,Stocks,3991.63,4516.93,24,189952.02,87623.07,102328.94999999998
3074,Options,4511.87,2838.24,8,74452.11,44060.57,30391.54
3075,Stocks,3273.76,3135.9,17,193971.71,29511.54,164460.16999999998
3076,Options,4129.88,3589.03,22,108795.35,27798.07,80997.28
3077,Stocks,3935.69,1452.97,8,80648.9,76831.54,3817.3600000000006
3078,Stocks,1666.58,605.47,2,105367.1,49598.01,55769.090000000004
3079,Options,2154.77,4072.1,20,199980.81,48692.94,151287.87
3080,Stocks,1037.64,1640.84,6,150365.13,97504.73,52860.40000000001
3081,Options,3751.46,2718.6,8,50339.88,62289.83,-11949.950000000004
3082,Stocks,2254.42,1288.17,2,196728.9,83368.3,113360.59999999999
3083,Stocks,2124.9,4414.79,7,67978.49,59199.82,8778.670000000006
3084,Stocks,1439.16,926.48,11,167807.97,68492.1,99315.87
3085,Stocks,3364.25,1640.95,8,103030.7,72515.58,30515.119999999995
3086,Options,3461.69,4068.95,18,136535.33,37731.73,98803.59999999998
3087,Stocks,3048.07,4298.59,2,100601.1,98753.1,1848.0
3088,Stocks,1011.16,980.58,15,192936.39,49799.94,143136.45
3089,Options,4554.4,1162.68,23,173899.4,29668.83,144230.57
3090,Stocks,2754.1,831.47,14,173700.6,37482.0,136218.6
3091,Stocks,2884.66,1492.52,22,160262.8,82554.45,77708.34999999999
3092,Stocks,4307.83,3768.98,28,172547.38,91364.66,81182.72
3093,Options,3885.84,2358.31,10,71199.69,84347.65,-13147.959999999992
3094,Stocks,1503.24,1787.09,23,121803.63,86641.48,35162.15000000001
3095,Stocks,4142.13,951.24,20,121637.51,49874.73,71762.78
3096,Stocks,4862.52,2759.64,24,105439.37,40466.78,64972.59
3097,Options,4321.07,4100.02,26,85934.09,56709.16,29224.929999999993
3098,Stocks,4460.7,4649.47,15,133154.4,42953.87,90200.53
3099,Stocks,3341.11,4577.75,11,147887.04,33978.66,113908.38
3100,Stocks,1839.31,3652.28,17,195672.65,38307.1,157365.55
3101,Stocks,1696.61,4502.16,17,144817.82,98564.12,46253.70000000001
3102,Options,4174.39,3271.58,3,115916.96,95570.26,20346.70000000001
3103,Options,3828.3,4145.03,2,197078.56,59232.09,137846.47
3104,Options,4628.3,3718.46,0,164724.89,75405.26,89319.63000000002
3105,Options,2090.06,1056.79,24,74976.11,51979.77,22996.340000000004
3106,Stocks,4786.56,2615.34,1,170063.88,32629.3,137434.58000000002
3107,Stocks,4472.1,1871.26,9,132585.61,20191.61,112393.99999999999
3108,Options,2103.02,2831.78,2,149825.82,67591.22,82234.6
3109,Stocks,1215.67,1612.85,18,183586.25,57757.24,125829.01000000001
3110,Stocks,4515.73,3505.36,8,156109.02,83250.63,72858.38999999998
3111,Stocks,1175.8,765.63,14,180438.29,83215.9,97222.39000000001
3112,Stocks,2630.16,2640.95,29,158939.02,61894.85,97044.16999999998
3113,Options,2361.94,3743.57,26,157098.71,64800.12,92298.59
3114,Stocks,3159.75,4614.04,24,65701.03,62632.42,3068.6100000000006
3115,Options,2701.73,2488.99,7,123854.14,93788.22,30065.92
3116,Stocks,2820.72,4796.3,9,165285.78,73074.61,92211.17
3117,Stocks,4567.02,2465.8,4,84502.47,38912.36,45590.11
3118,Stocks,2927.19,1220.79,9,74771.7,88909.3,-14137.600000000006
3119,Stocks,2921.87,2845.73,11,86362.69,61147.45,25215.240000000005
3120,Stocks,1199.71,1598.72,0,104764.35,84788.39,19975.960000000006
3121,Options,1447.09,926.6,28,111390.69,29745.39,81645.3
3122,Options,4188.63,4045.28,9,97633.14,72383.18,25249.960000000006
3123,Stocks,4416.98,4246.77,19,73049.44,60169.82,12879.620000000003
3124,Stocks,3877.69,3266.27,16,115470.77,49730.45,65740.32
3125,Stocks,1031.2,1820.21,21,122014.33,50132.13,71882.20000000001
3126,Stocks,1855.0,1979.05,28,150318.2,65647.34,84670.86000000002
3127,Stocks,2712.21,3702.12,11,55434.12,85911.7,-30477.579999999994
3128,Options,4325.38,4230.25,29,65790.39,54155.14,11635.25
3129,Options,1345.57,801.61,10,187068.12,72485.09,114583.03
3130,Stocks,4698.54,4547.43,30,144156.35,70512.01,73644.34000000001
3131,Options,2775.49,4630.23,1,134159.74,47374.24,86785.5
3132,Stocks,2966.71,4613.45,30,54931.46,27957.34,26974.12
3133,Stocks,1313.96,2682.53,16,109290.38,57929.63,51360.75000000001
3134,Stocks,4310.44,1127.7,0,120516.18,82941.43,37574.75
3135,Stocks,2068.36,803.3,26,174706.85,85303.53,89403.32
3136,Stocks,1182.28,4902.01,22,72568.65,97192.94,-24624.290000000008
3137,Options,2181.1,4193.65,14,89152.6,67519.48,21633.12000000001
3138,Stocks,4495.61,1411.9,2,77909.08,33082.0,44827.08
3139,Stocks,4321.96,863.12,10,98962.92,77441.67,21521.25
3140,Stocks,2270.68,854.42,12,147297.92,63847.38,83450.54000000001
3141,Stocks,4204.27,3401.7,12,67512.4,32637.74,34874.65999999999
3142,Options,2049.26,2989.89,18,199367.26,53329.88,146037.38
3143,Stocks,4181.2,3986.26,19,139492.64,98516.88,40975.76000000001
3144,Stocks,1004.07,2864.41,7,167528.65,43088.31,124440.34
3145,Stocks,2454.97,672.85,29,158588.29,47681.1,110907.19
3146,Options,4009.65,3893.75,17,189203.52,95633.96,93569.55999999998
3147,Options,4030.44,1211.76,2,68704.83,83239.17,-14534.339999999997
3148,Options,2684.15,845.41,3,115219.9,85514.57,29705.329999999987
3149,Stocks,4621.68,4284.49,6,152194.19,73678.76,78515.43000000001
3150,Options,1812.89,2157.64,2,106084.32,95897.26,10187.060000000012
3151,Stocks,4380.75,769.46,22,76003.21,51371.44,24631.770000000004
3152,Options,4809.46,1975.82,26,152710.89,32848.73,119862.16
3153,Stocks,2566.96,2631.38,14,61648.88,45125.65,16523.229999999996
3154,Options,2056.07,1593.57,14,52487.48,35703.08,16784.4
3155,Stocks,1258.82,2599.09,27,183016.97,61023.5,121993.47
3156,Stocks,3125.99,4958.43,15,165172.62,53118.45,112054.17
3157,Stocks,4378.23,2337.62,25,85769.1,57796.62,27972.480000000003
3158,Stocks,4930.25,3723.69,22,193311.25,34250.13,159061.12
3159,Stocks,2644.3,4551.58,0,80266.53,40326.65,39939.88
3160,Stocks,3290.3,4265.14,2,136451.03,42521.02,93930.01000000001
3161,Stocks,1682.48,1499.85,27,178136.3,59244.52,118891.78
3162,Options,2881.98,2321.36,28,164259.43,27777.76,136481.66999999998
3163,Options,1106.03,1371.63,23,76493.79,91874.65,-15380.86
3164,Options,1713.67,1224.24,12,101956.99,32049.62,69907.37000000001
3165,Options,3128.07,583.38,8,155993.87,83050.16,72943.70999999999
3166,Stocks,1691.39,1713.01,21,105615.12,61674.0,43941.119999999995
3167,Options,3750.55,1785.35,6,126698.89,23281.02,103417.87
3168,Stocks,3881.04,2017.61,12,187523.08,87823.82,99699.25999999998
3169,Options,4419.31,1152.46,14,158545.29,70502.4,88042.89000000001
3170,Options,1882.65,1300.41,27,164443.74,40142.86,124300.87999999999
3171,Options,1465.35,1007.64,21,52490.81,81222.61,-28731.800000000003
3172,Options,2813.6,3400.62,30,135069.38,70458.38,64611.0
3173,Options,3798.88,3111.12,24,81011.28,53454.28,27557.0
3174,Options,1409.99,3804.4,20,150904.56,63298.3,87606.26
3175,Options,4650.18,4537.24,10,56626.16,84821.94,-28195.78
3176,Stocks,4515.21,651.91,7,132078.33,25179.42,106898.90999999999
3177,Stocks,3929.93,4530.88,30,164354.73,68984.77,95369.96
3178,Stocks,2855.3,811.08,10,91783.43,28027.8,63755.62999999999
3179,Stocks,2239.34,3944.94,17,167782.37,79579.57,88202.79999999999
3180,Options,3753.64,1385.99,6,114974.85,68490.56,46484.29000000001
3181,Options,4651.84,2116.18,0,178933.33,56125.21,122808.12
3182,Options,2930.45,523.62,15,111951.87,27650.21,84301.66
3183,Stocks,3353.13,1522.06,4,160251.92,81324.42,78927.50000000001
3184,Options,2242.27,4080.35,27,63256.57,33168.66,30087.909999999996
3185,Options,3114.58,1761.2,19,191347.53,67091.83,124255.7
3186,Stocks,1364.67,1511.38,16,60602.11,80284.61,-19682.5
3187,Stocks,3167.89,3345.43,11,69080.65,21101.66,47978.98999999999
3188,Stocks,4395.07,4165.26,9,194444.65,91665.11,102779.54
3189,Options,2403.36,3184.68,25,134861.67,53294.29,81567.38
3190,Stocks,3413.75,1161.11,11,152257.76,34759.73,117498.03
3191,Stocks,1329.84,2483.19,20,114288.29,83639.48,30648.809999999998
3192,Stocks,2751.87,2390.95,0,67493.19,41750.36,25742.83
3193,Options,3606.99,2383.99,13,195109.4,72142.62,122966.78
3194,Stocks,4001.64,2421.4,23,188066.41,27896.87,160169.54
3195,Options,2736.3,4365.06,10,197373.27,66770.36,130602.90999999999
3196,Options,1116.34,1141.02,1,106948.59,55727.62,51220.969999999994
3197,Options,1196.82,2661.57,0,50511.02,46904.35,3606.6699999999983
